State FIPS,R County FIPS Code,R State Name,R County,R Metropolitan Statistical Area FIPS Code,R  Metropolitan Statistical Area of County,State FIPS Code,County FIPS Code,State Name,County,Metropolitan Statistical Area FIPS Code,Metropolitan Statistical Area of County,travel_mode,workers_in
36,103,New York,Suffolk County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,2388
36,103,New York,Suffolk County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,279
36,103,New York,Suffolk County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,322
36,103,New York,Suffolk County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,10
36,103,New York,Suffolk County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,17499
36,103,New York,Suffolk County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,3019
36,103,New York,Suffolk County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,4133
36,103,New York,Suffolk County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,108
36,111,New York,Ulster County,28740,"Kingston, NY",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,153
36,111,New York,Ulster County,28740,"Kingston, NY",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,13
36,111,New York,Ulster County,28740,"Kingston, NY",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,16
36,111,New York,Ulster County,28740,"Kingston, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,105
36,111,New York,Ulster County,28740,"Kingston, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,40
36,119,New York,Westchester County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,23319
36,119,New York,Westchester County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,3221
36,119,New York,Westchester County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,3706
36,119,New York,Westchester County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,397
36,119,New York,Westchester County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,4604
36,119,New York,Westchester County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,490
36,119,New York,Westchester County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,1094
36,119,New York,Westchester County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,40
